Pair_ID,SMILE_A,SMILE_B
Pair_950,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O
Pair_951,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O
Pair_952,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]OCC[*]
Pair_953,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O
Pair_954,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],OC1C(OC(C(C1O)O)[*])CO[*]
Pair_955,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O
Pair_956,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]C([C@H](C)OC([C@H](C)O[*])=O)=O
Pair_957,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO
Pair_958,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]C(CCCCCO[*])=O
Pair_959,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]NC(C(O)=O)CCC([*])=O
Pair_960,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]C(C)C(OCC(O[*])=O)=O
Pair_961,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C(N([*])C([*])=O)CC=C
Pair_962,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]C1=C(C=CN2)C2=C([*])C(O)=C1O
Pair_963,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C(C(C[*])[*])N
Pair_964,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],OCC1OC(C(C(C1O[*])O)NC(C)=O)OC2C(O)C(C(OC2CO)[*])NC(C)=O
Pair_965,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C(N)C([*])C[*]
Pair_966,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*]
Pair_967,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]NC(CCC([*])=O)C(O)=O
Pair_968,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],CC(NC1C(OC(C(C1OC2OC(C(C(C2OCC(COC(C(C)=C)=O)O)O)O[*])C([O-])=O)O)O)O[*])=O
Pair_969,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]C(C)(C(OCCN(C)C)=O)C[*]
Pair_970,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O
Pair_971,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O
Pair_972,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C([*])C(C)O[*]
Pair_973,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H]
Pair_974,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],COC(C(C[*])([*])C)=O
Pair_975,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O
Pair_976,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]CC(C)(C(OCCO)=O)[*]
Pair_977,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O
Pair_978,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C([*])CCCCCO[*]
Pair_979,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O
Pair_980,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na]
Pair_981,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN
Pair_982,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O
Pair_983,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO
Pair_984,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C([H])([H])C(O)([H])[*]
Pair_985,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O
Pair_986,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O
Pair_987,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OCC[*]
Pair_988,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O
Pair_989,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],OC1C(OC(C(C1O)O)[*])CO[*]
Pair_990,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O
Pair_991,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C([C@H](C)OC([C@H](C)O[*])=O)=O
Pair_992,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO
Pair_993,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C(CCCCCO[*])=O
Pair_994,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]NC(C(O)=O)CCC([*])=O
Pair_995,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C(C)C(OCC(O[*])=O)=O
Pair_996,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(N([*])C([*])=O)CC=C
Pair_997,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C1=C(C=CN2)C2=C([*])C(O)=C1O
Pair_998,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(C(C[*])[*])N
Pair_999,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],OCC1OC(C(C(C1O[*])O)NC(C)=O)OC2C(O)C(C(OC2CO)[*])NC(C)=O
Pair_1000,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(N)C([*])C[*]
Pair_1001,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*]
Pair_1002,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]NC(CCC([*])=O)C(O)=O
Pair_1003,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],CC(NC1C(OC(C(C1OC2OC(C(C(C2OCC(COC(C(C)=C)=O)O)O)O[*])C([O-])=O)O)O)O[*])=O
Pair_1004,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C(C)(C(OCCN(C)C)=O)C[*]
Pair_1005,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O
Pair_1006,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O
Pair_1007,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C([*])C(C)O[*]
Pair_1008,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*]
Pair_1009,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],COC(C(C[*])([*])C)=O
Pair_1010,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O
Pair_1011,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]CC(C)(C(OCCO)=O)[*]
Pair_1012,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O
Pair_1013,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C([*])CCCCCO[*]
Pair_1014,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O
Pair_1015,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na]
Pair_1016,COC(C(C[*])([*])C)=O,[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN
Pair_1017,COC(C(C[*])([*])C)=O,[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O
Pair_1018,COC(C(C[*])([*])C)=O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO
Pair_1019,COC(C(C[*])([*])C)=O,[*]C([H])([H])C(O)([H])[*]
Pair_1020,COC(C(C[*])([*])C)=O,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O
Pair_1021,COC(C(C[*])([*])C)=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O
Pair_1022,COC(C(C[*])([*])C)=O,[*]OCC[*]
Pair_1023,COC(C(C[*])([*])C)=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O
Pair_1024,COC(C(C[*])([*])C)=O,OC1C(OC(C(C1O)O)[*])CO[*]
Pair_1025,COC(C(C[*])([*])C)=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O
Pair_1026,COC(C(C[*])([*])C)=O,[*]C([C@H](C)OC([C@H](C)O[*])=O)=O
Pair_1027,COC(C(C[*])([*])C)=O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO
Pair_1028,COC(C(C[*])([*])C)=O,[*]C(CCCCCO[*])=O
Pair_1029,COC(C(C[*])([*])C)=O,[*]NC(C(O)=O)CCC([*])=O
Pair_1030,COC(C(C[*])([*])C)=O,[*]C(C)C(OCC(O[*])=O)=O
Pair_1031,COC(C(C[*])([*])C)=O,O=C(N([*])C([*])=O)CC=C
Pair_1032,COC(C(C[*])([*])C)=O,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O
Pair_1033,COC(C(C[*])([*])C)=O,O=C(C(C[*])[*])N
Pair_1034,COC(C(C[*])([*])C)=O,OCC1OC(C(C(C1O[*])O)NC(C)=O)OC2C(O)C(C(OC2CO)[*])NC(C)=O
Pair_1035,COC(C(C[*])([*])C)=O,O=C(N)C([*])C[*]
Pair_1036,COC(C(C[*])([*])C)=O,[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*]
Pair_1037,COC(C(C[*])([*])C)=O,[*]NC(CCC([*])=O)C(O)=O
Pair_1038,COC(C(C[*])([*])C)=O,CC(NC1C(OC(C(C1OC2OC(C(C(C2OCC(COC(C(C)=C)=O)O)O)O[*])C([O-])=O)O)O)O[*])=O
Pair_1039,COC(C(C[*])([*])C)=O,[*]C(C)(C(OCCN(C)C)=O)C[*]
Pair_1040,COC(C(C[*])([*])C)=O,[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O
Pair_1041,COC(C(C[*])([*])C)=O,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O
Pair_1042,COC(C(C[*])([*])C)=O,O=C([*])C(C)O[*]
Pair_1043,COC(C(C[*])([*])C)=O,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*]
Pair_1044,COC(C(C[*])([*])C)=O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H]
Pair_1045,COC(C(C[*])([*])C)=O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O
Pair_1046,COC(C(C[*])([*])C)=O,[*]CC(C)(C(OCCO)=O)[*]
Pair_1047,COC(C(C[*])([*])C)=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O
Pair_1048,COC(C(C[*])([*])C)=O,O=C([*])CCCCCO[*]
Pair_1049,COC(C(C[*])([*])C)=O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O
Pair_1050,COC(C(C[*])([*])C)=O,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na]
Pair_1051,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN
Pair_1052,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O
Pair_1053,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO
Pair_1054,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]C([H])([H])C(O)([H])[*]
Pair_1055,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O
Pair_1056,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O
Pair_1057,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]OCC[*]
Pair_1058,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O
Pair_1059,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,OC1C(OC(C(C1O)O)[*])CO[*]
Pair_1060,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O
Pair_1061,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]C([C@H](C)OC([C@H](C)O[*])=O)=O
Pair_1062,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO
Pair_1063,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]C(CCCCCO[*])=O
Pair_1064,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]NC(C(O)=O)CCC([*])=O
Pair_1065,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]C(C)C(OCC(O[*])=O)=O
Pair_1066,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,O=C(N([*])C([*])=O)CC=C
Pair_1067,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O
Pair_1068,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,O=C(C(C[*])[*])N
Pair_1069,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,OCC1OC(C(C(C1O[*])O)NC(C)=O)OC2C(O)C(C(OC2CO)[*])NC(C)=O
Pair_1070,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,O=C(N)C([*])C[*]
Pair_1071,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*]
Pair_1072,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]NC(CCC([*])=O)C(O)=O
Pair_1073,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,CC(NC1C(OC(C(C1OC2OC(C(C(C2OCC(COC(C(C)=C)=O)O)O)O[*])C([O-])=O)O)O)O[*])=O
Pair_1074,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]C(C)(C(OCCN(C)C)=O)C[*]
Pair_1075,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O
Pair_1076,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O
Pair_1077,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,O=C([*])C(C)O[*]
Pair_1078,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*]
Pair_1079,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H]
Pair_1080,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,COC(C(C[*])([*])C)=O
Pair_1081,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]CC(C)(C(OCCO)=O)[*]
Pair_1082,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O
Pair_1083,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,O=C([*])CCCCCO[*]
Pair_1084,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O
Pair_1085,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na]
Pair_1086,[*]CC(C)(C(OCCO)=O)[*],[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN
Pair_1087,[*]CC(C)(C(OCCO)=O)[*],[*]NC(CCCCNC(C(C)=C)=O)C(N1CCCC1C(NCC(N2CC(O)CC2C(NC(COC(C(C)=C)=O)C(NCC([*])=O)=O)=O)=O)=O)=O
Pair_1088,[*]CC(C)(C(OCCO)=O)[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO
Pair_1089,[*]CC(C)(C(OCCO)=O)[*],[*]C([H])([H])C(O)([H])[*]
Pair_1090,[*]CC(C)(C(OCCO)=O)[*],[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O
Pair_1091,[*]CC(C)(C(OCCO)=O)[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O
Pair_1092,[*]CC(C)(C(OCCO)=O)[*],[*]OCC[*]
Pair_1093,[*]CC(C)(C(OCCO)=O)[*],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O
Pair_1094,[*]CC(C)(C(OCCO)=O)[*],OC1C(OC(C(C1O)O)[*])CO[*]
Pair_1095,[*]CC(C)(C(OCCO)=O)[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O
Pair_1096,[*]CC(C)(C(OCCO)=O)[*],[*]C([C@H](C)OC([C@H](C)O[*])=O)=O
Pair_1097,[*]CC(C)(C(OCCO)=O)[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO
Pair_1098,[*]CC(C)(C(OCCO)=O)[*],[*]C(CCCCCO[*])=O
Pair_1099,[*]CC(C)(C(OCCO)=O)[*],[*]NC(C(O)=O)CCC([*])=O
Pair_1100,[*]CC(C)(C(OCCO)=O)[*],[*]C(C)C(OCC(O[*])=O)=O
Pair_1101,[*]CC(C)(C(OCCO)=O)[*],O=C(N([*])C([*])=O)CC=C
Pair_1102,[*]CC(C)(C(OCCO)=O)[*],[*]C1=C(C=CN2)C2=C([*])C(O)=C1O
Pair_1103,[*]CC(C)(C(OCCO)=O)[*],O=C(C(C[*])[*])N
Pair_1104,[*]CC(C)(C(OCCO)=O)[*],OCC1OC(C(C(C1O[*])O)NC(C)=O)OC2C(O)C(C(OC2CO)[*])NC(C)=O
Pair_1105,[*]CC(C)(C(OCCO)=O)[*],O=C(N)C([*])C[*]
Pair_1106,[*]CC(C)(C(OCCO)=O)[*],[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*]
Pair_1107,[*]CC(C)(C(OCCO)=O)[*],[*]NC(CCC([*])=O)C(O)=O
Pair_1108,[*]CC(C)(C(OCCO)=O)[*],CC(NC1C(OC(C(C1OC2OC(C(C(C2OCC(COC(C(C)=C)=O)O)O)O[*])C([O-])=O)O)O)O[*])=O
Pair_1109,[*]CC(C)(C(OCCO)=O)[*],[*]C(C)(C(OCCN(C)C)=O)C[*]
Pair_1110,[*]CC(C)(C(OCCO)=O)[*],[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O
Pair_1111,[*]CC(C)(C(OCCO)=O)[*],CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O
Pair_1112,[*]CC(C)(C(OCCO)=O)[*],O=C([*])C(C)O[*]
Pair_1113,[*]CC(C)(C(OCCO)=O)[*],COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*]
Pair_1114,[*]CC(C)(C(OCCO)=O)[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H]
Pair_1115,[*]CC(C)(C(OCCO)=O)[*],COC(C(C[*])([*])C)=O
Pair_1116,[*]CC(C)(C(OCCO)=O)[*],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O
Pair_1117,[*]CC(C)(C(OCCO)=O)[*],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O
Pair_1118,[*]CC(C)(C(OCCO)=O)[*],O=C([*])CCCCCO[*]
Pair_1119,[*]CC(C)(C(OCCO)=O)[*],O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O
Pair_1120,[*]CC(C)(C(OCCO)=O)[*],O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na]
Pair_1121,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN
